,C/A,UNIT,SCP,DATE,TIME,DESC,ENTRIES,EXITS,Entries_hourly,Exits_hourly,Time_Formatted
4660,A034,R170,03-00-01,05-25-11,13:00:00,REGULAR,7225639,10277550,250.0,726.0,13
4661,A034,R170,03-00-01,05-25-11,17:00:00,REGULAR,7226105,10278407,466.0,857.0,17
4662,A034,R170,03-00-01,05-25-11,21:00:00,REGULAR,7226861,10279421,756.0,1014.0,21
4663,A034,R170,03-00-01,05-26-11,01:00:00,REGULAR,7227265,10279610,404.0,189.0,1
4664,A034,R170,03-00-01,05-26-11,05:00:00,REGULAR,7227320,10279633,55.0,23.0,5
4665,A034,R170,03-00-01,05-26-11,09:00:00,REGULAR,7227388,10279891,68.0,258.0,9
4666,A034,R170,03-00-01,05-26-11,13:00:00,REGULAR,7227576,10280530,188.0,639.0,13
4667,A034,R170,03-00-01,05-26-11,17:00:00,REGULAR,7227985,10281345,409.0,815.0,17
4668,A034,R170,03-00-01,05-26-11,21:00:00,REGULAR,7228627,10282294,642.0,949.0,21
4669,A034,R170,03-00-01,05-27-11,01:00:00,REGULAR,7228998,10282480,371.0,186.0,1
4670,A034,R170,03-00-01,05-27-11,05:00:00,REGULAR,7229062,10282522,64.0,42.0,5
4671,A034,R170,03-00-01,05-27-11,09:00:00,REGULAR,7229117,10282780,55.0,258.0,9
4672,A034,R170,03-00-01,05-27-11,13:00:00,REGULAR,7229346,10283393,229.0,613.0,13
4673,A034,R170,03-00-01,05-27-11,17:00:00,REGULAR,7229946,10284489,600.0,1096.0,17
4674,A034,R170,03-00-01,05-27-11,21:00:00,REGULAR,7230595,10285348,649.0,859.0,21
4675,A034,R170,03-00-02,05-21-11,01:00:00,REGULAR,4620560,2354049,-2610035.0,-7931299.0,1
4676,A034,R170,03-00-02,05-21-11,05:00:00,REGULAR,4620712,2354090,152.0,41.0,5
4677,A034,R170,03-00-02,05-21-11,09:00:00,REGULAR,4620781,2354199,69.0,109.0,9
4678,A034,R170,03-00-02,05-21-11,13:00:00,REGULAR,4621129,2354625,348.0,426.0,13
4679,A034,R170,03-00-02,05-21-11,17:00:00,REGULAR,4622103,2355102,974.0,477.0,17
4680,A034,R170,03-00-02,05-21-11,21:00:00,REGULAR,4623043,2355518,940.0,416.0,21
4681,A034,R170,03-00-02,05-22-11,01:00:00,REGULAR,4623497,2355734,454.0,216.0,1
4682,A034,R170,03-00-02,05-22-11,05:00:00,REGULAR,4623663,2355771,166.0,37.0,5
4683,A034,R170,03-00-02,05-22-11,09:00:00,REGULAR,4623716,2355830,53.0,59.0,9
4684,A034,R170,03-00-02,05-22-11,13:00:00,REGULAR,4623931,2356083,215.0,253.0,13
4685,A034,R170,03-00-02,05-22-11,17:00:00,REGULAR,4624456,2356499,525.0,416.0,17
4686,A034,R170,03-00-02,05-22-11,21:00:00,REGULAR,4625029,2356830,573.0,331.0,21
4687,A034,R170,03-00-02,05-23-11,01:00:00,REGULAR,4625321,2356910,292.0,80.0,1
4688,A034,R170,03-00-02,05-23-11,05:00:00,REGULAR,4625364,2356927,43.0,17.0,5
4689,A034,R170,03-00-02,05-23-11,09:00:00,REGULAR,4625527,2357140,163.0,213.0,9
4690,A034,R170,03-00-02,05-23-11,13:00:00,REGULAR,4625865,2357583,338.0,443.0,13
4691,A034,R170,03-00-02,05-23-11,17:00:00,REGULAR,4626617,2357957,752.0,374.0,17
4692,A034,R170,03-00-02,05-23-11,21:00:00,REGULAR,4627749,2358248,1132.0,291.0,21
4693,A034,R170,03-00-02,05-24-11,01:00:00,REGULAR,4628196,2358340,447.0,92.0,1
4694,A034,R170,03-00-02,05-24-11,05:00:00,REGULAR,4628244,2358352,48.0,12.0,5
4695,A034,R170,03-00-02,05-24-11,09:00:00,REGULAR,4628410,2358571,166.0,219.0,9
4696,A034,R170,03-00-02,05-24-11,13:00:00,REGULAR,4628832,2359004,422.0,433.0,13
4697,A034,R170,03-00-02,05-24-11,17:00:00,REGULAR,4629622,2359363,790.0,359.0,17
4698,A034,R170,03-00-02,05-24-11,21:00:00,REGULAR,4630796,2359674,1174.0,311.0,21
4699,A034,R170,03-00-02,05-25-11,01:00:00,REGULAR,4631294,2359764,498.0,90.0,1
4700,A034,R170,03-00-02,05-25-11,05:00:00,REGULAR,4631349,2359777,55.0,13.0,5
4701,A034,R170,03-00-02,05-25-11,09:00:00,REGULAR,4631520,2360053,171.0,276.0,9
4702,A034,R170,03-00-02,05-25-11,13:00:00,REGULAR,4631993,2360507,473.0,454.0,13
4703,A034,R170,03-00-02,05-25-11,17:00:00,REGULAR,4632916,2360855,923.0,348.0,17
4704,A034,R170,03-00-02,05-25-11,21:00:00,REGULAR,4634195,2361193,1279.0,338.0,21
4705,A034,R170,03-00-02,05-26-11,01:00:00,REGULAR,4634769,2361289,574.0,96.0,1
4706,A034,R170,03-00-02,05-26-11,05:00:00,REGULAR,4634837,2361307,68.0,18.0,5
4707,A034,R170,03-00-02,05-26-11,09:00:00,REGULAR,4634990,2361537,153.0,230.0,9
4708,A034,R170,03-00-02,05-26-11,13:00:00,REGULAR,4635382,2361961,392.0,424.0,13
4709,A034,R170,03-00-02,05-26-11,17:00:00,REGULAR,4636165,2362374,783.0,413.0,17
4710,A034,R170,03-00-02,05-26-11,21:00:00,REGULAR,4637381,2362712,1216.0,338.0,21
4711,A034,R170,03-00-02,05-27-11,01:00:00,REGULAR,4637919,2362846,538.0,134.0,1
4712,A034,R170,03-00-02,05-27-11,05:00:00,REGULAR,4638010,2362870,91.0,24.0,5
4713,A034,R170,03-00-02,05-27-11,09:00:00,REGULAR,4638167,2363133,157.0,263.0,9
4714,A034,R170,03-00-02,05-27-11,13:00:00,REGULAR,4638586,2363534,419.0,401.0,13
4715,A034,R170,03-00-02,05-27-11,17:00:00,REGULAR,4639650,2364035,1064.0,501.0,17
4716,A034,R170,03-00-02,05-27-11,21:00:00,REGULAR,4640669,2364387,1019.0,352.0,21
4717,A034,R170,03-03-00,05-21-11,01:00:00,REGULAR,9858166,19924335,5217497.0,17559948.0,1
4718,A034,R170,03-03-00,05-21-11,05:00:00,REGULAR,9858301,19924461,135.0,126.0,5
4719,A034,R170,03-03-00,05-21-11,09:00:00,REGULAR,9858345,19924850,44.0,389.0,9
4720,A034,R170,03-03-00,05-21-11,13:00:00,REGULAR,9858574,19926172,229.0,1322.0,13
4721,A034,R170,03-03-00,05-21-11,17:00:00,REGULAR,9859348,19927901,774.0,1729.0,17
4722,A034,R170,03-03-00,05-21-11,21:00:00,REGULAR,9860227,19929106,879.0,1205.0,21
4723,A034,R170,03-03-00,05-22-11,01:00:00,REGULAR,9860675,19929677,448.0,571.0,1
4724,A034,R170,03-03-00,05-22-11,05:00:00,REGULAR,9860798,19929798,123.0,121.0,5
4725,A034,R170,03-03-00,05-22-11,09:00:00,REGULAR,9860829,19930038,31.0,240.0,9
4726,A034,R170,03-03-00,05-22-11,13:00:00,REGULAR,9860943,19930795,114.0,757.0,13
4727,A034,R170,03-03-00,05-22-11,17:00:00,REGULAR,9861336,19931987,393.0,1192.0,17
4728,A034,R170,03-03-00,05-22-11,21:00:00,REGULAR,9861819,19932943,483.0,956.0,21
4729,A034,R170,03-03-00,05-23-11,01:00:00,REGULAR,9862054,19933180,235.0,237.0,1
4730,A034,R170,03-03-00,05-23-11,05:00:00,REGULAR,9862085,19933231,31.0,51.0,5
4731,A034,R170,03-03-00,05-23-11,09:00:00,REGULAR,9862129,19934043,44.0,812.0,9
4732,A034,R170,03-03-00,05-23-11,13:00:00,REGULAR,9862299,19935492,170.0,1449.0,13
4733,A034,R170,03-03-00,05-23-11,17:00:00,REGULAR,9862833,19936739,534.0,1247.0,17
4734,A034,R170,03-03-00,05-23-11,21:00:00,REGULAR,9863600,19938101,767.0,1362.0,21
4735,A034,R170,03-03-00,05-24-11,01:00:00,REGULAR,9863961,19938367,361.0,266.0,1
4736,A034,R170,03-03-00,05-24-11,05:00:00,REGULAR,9863998,19938416,37.0,49.0,5
4737,A034,R170,03-03-00,05-24-11,09:00:00,REGULAR,9864031,19939316,33.0,900.0,9
4738,A034,R170,03-03-00,05-24-11,13:00:00,REGULAR,9864228,19940832,197.0,1516.0,13
4739,A034,R170,03-03-00,05-24-11,17:00:00,REGULAR,9864724,19942215,496.0,1383.0,17
4740,A034,R170,03-03-00,05-24-11,21:00:00,REGULAR,9865596,19943721,872.0,1506.0,21
4741,A034,R170,03-03-00,05-25-11,01:00:00,REGULAR,9866072,19944026,476.0,305.0,1
4742,A034,R170,03-03-00,05-25-11,05:00:00,REGULAR,9866122,19944069,50.0,43.0,5
4743,A034,R170,03-03-00,05-25-11,09:00:00,REGULAR,9866187,19945026,65.0,957.0,9
4744,A034,R170,03-03-00,05-25-11,13:00:00,REGULAR,9866471,19946844,284.0,1818.0,13
4745,A034,R170,03-03-00,05-25-11,17:00:00,REGULAR,9867135,19948336,664.0,1492.0,17
4746,A034,R170,03-03-00,05-25-11,21:00:00,REGULAR,9868071,19949848,936.0,1512.0,21
4747,A034,R170,03-03-00,05-26-11,01:00:00,REGULAR,9868604,19950189,533.0,341.0,1
4748,A034,R170,03-03-00,05-26-11,05:00:00,REGULAR,9868665,19950248,61.0,59.0,5
4749,A034,R170,03-03-00,05-26-11,09:00:00,REGULAR,9868718,19951156,53.0,908.0,9
4750,A034,R170,03-03-00,05-26-11,13:00:00,REGULAR,9868905,19952681,187.0,1525.0,13
4751,A034,R170,03-03-00,05-26-11,17:00:00,REGULAR,9869450,19954117,545.0,1436.0,17
4752,A034,R170,03-03-00,05-26-11,21:00:00,REGULAR,9870290,19955674,840.0,1557.0,21
4753,A034,R170,03-03-00,05-27-11,01:00:00,REGULAR,9870846,19956066,556.0,392.0,1
4754,A034,R170,03-03-00,05-27-11,05:00:00,REGULAR,9870925,19956142,79.0,76.0,5
4755,A034,R170,03-03-00,05-27-11,09:00:00,REGULAR,9870977,19956955,52.0,813.0,9
4756,A034,R170,03-03-00,05-27-11,13:00:00,REGULAR,9871212,19958488,235.0,1533.0,13
4757,A034,R170,03-03-00,05-27-11,17:00:00,REGULAR,9872044,19960118,832.0,1630.0,17
4758,A034,R170,03-03-00,05-27-11,21:00:00,REGULAR,9872913,19961588,869.0,1470.0,21
4759,A034,R170,03-03-01,05-21-11,01:00:00,REGULAR,3594858,1849145,-6278055.0,-18112443.0,1
4760,A034,R170,03-03-01,05-21-11,05:00:00,REGULAR,3595055,1849179,197.0,34.0,5
4761,A034,R170,03-03-01,05-21-11,09:00:00,REGULAR,3595112,1849288,57.0,109.0,9
4762,A034,R170,03-03-01,05-21-11,13:00:00,REGULAR,3595569,1849760,457.0,472.0,13
4763,A034,R170,03-03-01,05-21-11,17:00:00,REGULAR,3596854,1850421,1285.0,661.0,17
4764,A034,R170,03-03-01,05-21-11,21:00:00,REGULAR,3598183,1850925,1329.0,504.0,21
4765,A034,R170,03-03-01,05-22-11,01:00:00,REGULAR,3598842,1851200,659.0,275.0,1
4766,A034,R170,03-03-01,05-22-11,05:00:00,REGULAR,3599022,1851246,180.0,46.0,5
4767,A034,R170,03-03-01,05-22-11,09:00:00,REGULAR,3599065,1851307,43.0,61.0,9
4768,A034,R170,03-03-01,05-22-11,13:00:00,REGULAR,3599256,1851610,191.0,303.0,13
4769,A034,R170,03-03-01,05-22-11,17:00:00,REGULAR,3599961,1852103,705.0,493.0,17
4770,A034,R170,03-03-01,05-22-11,21:00:00,REGULAR,3600735,1852430,774.0,327.0,21
4771,A034,R170,03-03-01,05-23-11,01:00:00,REGULAR,3601057,1852512,322.0,82.0,1
4772,A034,R170,03-03-01,05-23-11,05:00:00,REGULAR,3601090,1852528,33.0,16.0,5
4773,A034,R170,03-03-01,05-23-11,09:00:00,REGULAR,3601219,1852866,129.0,338.0,9
4774,A034,R170,03-03-01,05-23-11,13:00:00,REGULAR,3601592,1853474,373.0,608.0,13
4775,A034,R170,03-03-01,05-23-11,17:00:00,REGULAR,3602505,1853996,913.0,522.0,17
4776,A034,R170,03-03-01,05-23-11,21:00:00,REGULAR,3604011,1854403,1506.0,407.0,21
4777,A034,R170,03-03-01,05-24-11,01:00:00,REGULAR,3604561,1854491,550.0,88.0,1
4778,A034,R170,03-03-01,05-24-11,05:00:00,REGULAR,3604630,1854502,69.0,11.0,5
4779,A034,R170,03-03-01,05-24-11,09:00:00,REGULAR,3604780,1854786,150.0,284.0,9
4780,A034,R170,03-03-01,05-24-11,13:00:00,REGULAR,3605198,1855419,418.0,633.0,13
4781,A034,R170,03-03-01,05-24-11,17:00:00,REGULAR,3606167,1855922,969.0,503.0,17
4782,A034,R170,03-03-01,05-24-11,21:00:00,REGULAR,3607793,1856480,1626.0,558.0,21
4783,A034,R170,03-03-01,05-25-11,01:00:00,REGULAR,3608514,1856620,721.0,140.0,1
4784,A034,R170,03-03-01,05-25-11,05:00:00,REGULAR,3608587,1856634,73.0,14.0,5
4785,A034,R170,03-03-01,05-25-11,09:00:00,REGULAR,3608751,1856997,164.0,363.0,9
4786,A034,R170,03-03-01,05-25-11,13:00:00,REGULAR,3609329,1857884,578.0,887.0,13
4787,A034,R170,03-03-01,05-25-11,17:00:00,REGULAR,3610487,1858506,1158.0,622.0,17
4788,A034,R170,03-03-01,05-25-11,21:00:00,REGULAR,3612273,1858988,1786.0,482.0,21
4789,A034,R170,03-03-01,05-26-11,01:00:00,REGULAR,3613122,1859122,849.0,134.0,1
4790,A034,R170,03-03-01,05-26-11,05:00:00,REGULAR,3613220,1859144,98.0,22.0,5
4791,A034,R170,03-03-01,05-26-11,09:00:00,REGULAR,3613358,1859489,138.0,345.0,9
4792,A034,R170,03-03-01,05-26-11,13:00:00,REGULAR,3613808,1860015,450.0,526.0,13
4793,A034,R170,03-03-01,05-26-11,17:00:00,REGULAR,3614768,1860597,960.0,582.0,17
4794,A034,R170,03-03-01,05-26-11,21:00:00,REGULAR,3616232,1861115,1464.0,518.0,21
4795,A034,R170,03-03-01,05-27-11,01:00:00,REGULAR,3617056,1861265,824.0,150.0,1
4796,A034,R170,03-03-01,05-27-11,05:00:00,REGULAR,3617177,1861288,121.0,23.0,5
4797,A034,R170,03-03-01,05-27-11,09:00:00,REGULAR,3617331,1861576,154.0,288.0,9
4798,A034,R170,03-03-01,05-27-11,13:00:00,REGULAR,3617802,1862221,471.0,645.0,13
4799,A034,R170,03-03-01,05-27-11,17:00:00,REGULAR,3619174,1862928,1372.0,707.0,17
4800,A034,R170,03-03-01,05-27-11,21:00:00,REGULAR,3620682,1863351,1508.0,423.0,21
4801,A034,R170,03-03-02,05-21-11,01:00:00,REGULAR,5394426,539619,1773744.0,-1323732.0,1
4802,A034,R170,03-03-02,05-21-11,05:00:00,REGULAR,5394728,539636,302.0,17.0,5
4803,A034,R170,03-03-02,05-21-11,09:00:00,REGULAR,5394888,539702,160.0,66.0,9
4804,A034,R170,03-03-02,05-21-11,13:00:00,REGULAR,5395742,539856,854.0,154.0,13
4805,A034,R170,03-03-02,05-21-11,17:00:00,REGULAR,5397531,540029,1789.0,173.0,17
4806,A034,R170,03-03-02,05-21-11,21:00:00,REGULAR,5399179,540202,1648.0,173.0,21
4807,A034,R170,03-03-02,05-22-11,01:00:00,REGULAR,5400085,540282,906.0,80.0,1
4808,A034,R170,03-03-02,05-22-11,05:00:00,REGULAR,5400396,540305,311.0,23.0,5
4809,A034,R170,03-03-02,05-22-11,09:00:00,REGULAR,5400502,540324,106.0,19.0,9
4810,A034,R170,03-03-02,05-22-11,13:00:00,REGULAR,5400966,540429,464.0,105.0,13
4811,A034,R170,03-03-02,05-22-11,17:00:00,REGULAR,5402096,540562,1130.0,133.0,17
4812,A034,R170,03-03-02,05-22-11,21:00:00,REGULAR,5403217,540666,1121.0,104.0,21
4813,A034,R170,03-03-02,05-23-11,01:00:00,REGULAR,5403746,540700,529.0,34.0,1
4814,A034,R170,03-03-02,05-23-11,05:00:00,REGULAR,5403798,540706,52.0,6.0,5
4815,A034,R170,03-03-02,05-23-11,09:00:00,REGULAR,5404231,540800,433.0,94.0,9
4816,A034,R170,03-03-02,05-23-11,13:00:00,REGULAR,5405089,540968,858.0,168.0,13
4817,A034,R170,03-03-02,05-23-11,17:00:00,REGULAR,5406558,541113,1469.0,145.0,17
4818,A034,R170,03-03-02,05-23-11,21:00:00,REGULAR,5408639,541191,2081.0,78.0,21
4819,A034,R170,03-03-02,05-24-11,01:00:00,REGULAR,5409433,541232,794.0,41.0,1
4820,A034,R170,03-03-02,05-24-11,05:00:00,REGULAR,5409565,541240,132.0,8.0,5
4821,A034,R170,03-03-02,05-24-11,09:00:00,REGULAR,5410028,541346,463.0,106.0,9
4822,A034,R170,03-03-02,05-24-11,13:00:00,REGULAR,5410891,541525,863.0,179.0,13
4823,A034,R170,03-03-02,05-24-11,17:00:00,REGULAR,5412366,541676,1475.0,151.0,17
4824,A034,R170,03-03-02,05-24-11,21:00:00,REGULAR,5414484,541804,2118.0,128.0,21
4825,A034,R170,03-03-02,05-25-11,01:00:00,REGULAR,5415522,541837,1038.0,33.0,1
4826,A034,R170,03-03-02,05-25-11,05:00:00,REGULAR,5415673,541843,151.0,6.0,5
4827,A034,R170,03-03-02,05-25-11,09:00:00,REGULAR,5416138,541948,465.0,105.0,9
4828,A034,R170,03-03-02,05-25-11,13:00:00,REGULAR,5417222,542253,1084.0,305.0,13
4829,A034,R170,03-03-02,05-25-11,17:00:00,REGULAR,5418914,542385,1692.0,132.0,17
4830,A034,R170,03-03-02,05-25-11,21:00:00,REGULAR,5420976,542476,2062.0,91.0,21
4831,A034,R170,03-03-02,05-26-11,01:00:00,REGULAR,5422031,542506,1055.0,30.0,1
4832,A034,R170,03-03-02,05-26-11,05:00:00,REGULAR,5422193,542513,162.0,7.0,5
4833,A034,R170,03-03-02,05-26-11,09:00:00,REGULAR,5422673,542593,480.0,80.0,9
4834,A034,R170,03-03-02,05-26-11,13:00:00,REGULAR,5423620,542772,947.0,179.0,13
4835,A034,R170,03-03-02,05-26-11,17:00:00,REGULAR,5425126,542898,1506.0,126.0,17
4836,A034,R170,03-03-02,05-26-11,21:00:00,REGULAR,5427265,543002,2139.0,104.0,21
4837,A034,R170,03-03-02,05-27-11,01:00:00,REGULAR,5428397,543036,1132.0,34.0,1
4838,A034,R170,03-03-02,05-27-11,05:00:00,REGULAR,5428618,543042,221.0,6.0,5
4839,A034,R170,03-03-02,05-27-11,09:00:00,REGULAR,5429007,543129,389.0,87.0,9
4840,A034,R170,03-03-02,05-27-11,13:00:00,REGULAR,5430004,543311,997.0,182.0,13
4841,A034,R170,03-03-02,05-27-11,17:00:00,REGULAR,5431923,543477,1919.0,166.0,17
4842,A034,R170,03-03-02,05-27-11,21:00:00,REGULAR,5433890,543572,1967.0,95.0,21
4843,A034,R170,03-06-00,05-21-11,01:00:00,REGULAR,9188744,5807184,3754854.0,5263612.0,1
4844,A034,R170,03-06-00,05-21-11,05:00:00,REGULAR,9188820,5807190,76.0,6.0,5
4845,A034,R170,03-06-00,05-21-11,09:00:00,REGULAR,9188862,5807199,42.0,9.0,9
4846,A034,R170,03-06-00,05-21-11,13:00:00,REGULAR,9189130,5807344,268.0,145.0,13
4847,A034,R170,03-06-00,05-22-11,01:00:00,REGULAR,9190371,5808006,1241.0,662.0,1
4848,A034,R170,03-06-00,05-22-11,05:00:00,REGULAR,9190414,5808009,43.0,3.0,5
4849,A034,R170,03-06-00,05-22-11,09:00:00,REGULAR,9190435,5808013,21.0,4.0,9
4850,A034,R170,03-06-00,05-22-11,13:00:00,REGULAR,9190565,5808048,130.0,35.0,13
4851,A034,R170,03-06-00,05-22-11,17:00:00,REGULAR,9190868,5808168,303.0,120.0,17
4852,A034,R170,03-06-00,05-22-11,21:00:00,REGULAR,9191122,5808257,254.0,89.0,21
4853,A034,R170,03-06-00,05-23-11,01:00:00,REGULAR,9191224,5808262,102.0,5.0,1
4854,A034,R170,03-06-00,05-23-11,05:00:00,REGULAR,9191240,5808263,16.0,1.0,5
4855,A034,R170,03-06-00,05-23-11,09:00:00,REGULAR,9191332,5808297,92.0,34.0,9
4856,A034,R170,03-06-00,05-23-11,13:00:00,REGULAR,9191520,5808379,188.0,82.0,13
4857,A034,R170,03-06-00,05-23-11,17:00:00,REGULAR,9191905,5808536,385.0,157.0,17
4858,A034,R170,03-06-00,05-23-11,21:00:00,REGULAR,9192359,5808737,454.0,201.0,21
4859,A034,R170,03-06-00,05-24-11,01:00:00,REGULAR,9192493,5808760,134.0,23.0,1
4860,A034,R170,03-06-00,05-24-11,05:00:00,REGULAR,9192501,5808762,8.0,2.0,5
4861,A034,R170,03-06-00,05-24-11,09:00:00,REGULAR,9192602,5808823,101.0,61.0,9
4862,A034,R170,03-06-00,05-24-11,13:00:00,REGULAR,9192804,5808916,202.0,93.0,13
4863,A034,R170,03-06-00,05-24-11,17:00:00,REGULAR,9193190,5809086,386.0,170.0,17
4864,A034,R170,03-06-00,05-24-11,21:00:00,REGULAR,9193766,5809370,576.0,284.0,21
4865,A034,R170,03-06-00,05-25-11,01:00:00,REGULAR,9194035,5809390,269.0,20.0,1
4866,A034,R170,03-06-00,05-25-11,05:00:00,REGULAR,9194058,5809392,23.0,2.0,5
4867,A034,R170,03-06-00,05-25-11,09:00:00,REGULAR,9194163,5809457,105.0,65.0,9
4868,A034,R170,03-06-00,05-25-11,13:00:00,REGULAR,9194410,5809586,247.0,129.0,13
4869,A034,R170,03-06-00,05-25-11,17:00:00,REGULAR,9194865,5809866,455.0,280.0,17
4870,A034,R170,03-06-00,05-25-11,21:00:00,REGULAR,9195428,5810169,563.0,303.0,21
4871,A034,R170,03-06-00,05-26-11,01:00:00,REGULAR,9195676,5810192,248.0,23.0,1
4872,A034,R170,03-06-00,05-26-11,05:00:00,REGULAR,9195698,5810193,22.0,1.0,5
4873,A034,R170,03-06-00,05-26-11,09:00:00,REGULAR,9195801,5810240,103.0,47.0,9
4874,A034,R170,03-06-00,05-26-11,13:00:00,REGULAR,9196011,5810336,210.0,96.0,13
4875,A034,R170,03-06-00,05-26-11,17:00:00,REGULAR,9196423,5810508,412.0,172.0,17
4876,A034,R170,03-06-00,05-26-11,21:00:00,REGULAR,9196956,5810771,533.0,263.0,21
4877,A034,R170,03-06-00,05-27-11,01:00:00,REGULAR,9197149,5810821,193.0,50.0,1
4878,A034,R170,03-06-00,05-27-11,05:00:00,REGULAR,9197179,5810822,30.0,1.0,5
4879,A034,R170,03-06-00,05-27-11,09:00:00,REGULAR,9197268,5810857,89.0,35.0,9
4880,A034,R170,03-06-00,05-27-11,13:00:00,REGULAR,9197515,5810947,247.0,90.0,13
4881,A034,R170,03-06-00,05-27-11,17:00:00,REGULAR,9198052,5811222,537.0,275.0,17
4882,A034,R170,03-06-00,05-27-11,21:00:00,REGULAR,9198495,5811414,443.0,192.0,21
4883,A034,R170,03-06-01,05-21-11,01:00:00,REGULAR,5649811,2477032,-3548684.0,-3334382.0,1
4884,A034,R170,03-06-01,05-21-11,05:00:00,REGULAR,5649918,2477055,107.0,23.0,5
4885,A034,R170,03-06-01,05-21-11,09:00:00,REGULAR,5650014,2477105,96.0,50.0,9
4886,A034,R170,03-06-01,05-21-11,22:47:56,REGULAR,5652450,2478625,2436.0,1520.0,22
4887,A034,R170,03-06-01,05-22-11,01:00:00,REGULAR,5652691,2478701,241.0,76.0,1
4888,A034,R170,03-06-01,05-22-11,05:00:00,REGULAR,5652807,2478744,116.0,43.0,5
4889,A034,R170,03-06-01,05-22-11,13:00:00,REGULAR,5653104,2478938,297.0,194.0,13
4890,A034,R170,03-06-01,05-22-11,14:34:03,REGULAR,5653298,2479043,194.0,105.0,14
4891,A034,R170,03-06-01,05-22-11,22:23:04,REGULAR,5654202,2479598,904.0,555.0,22
4892,A034,R170,03-06-01,05-23-11,09:00:00,REGULAR,5654494,2479833,292.0,235.0,9
4893,A034,R170,03-06-01,05-24-11,01:00:00,REGULAR,5656593,2481166,2099.0,1333.0,1
4894,A034,R170,03-06-01,05-25-11,05:00:00,REGULAR,5659289,2482887,2696.0,1721.0,5
4895,A034,R170,03-06-01,05-25-11,11:54:09,REGULAR,5659756,2483487,467.0,600.0,11
4896,A034,R170,03-06-01,05-25-11,13:20:16,REGULAR,5659975,2483647,219.0,160.0,13
4897,A034,R170,03-06-01,05-26-11,05:00:00,REGULAR,5662235,2484798,2260.0,1151.0,5
4898,A034,R170,03-06-01,05-26-11,12:35:21,REGULAR,5662723,2485407,488.0,609.0,12
4899,A034,R170,03-06-01,05-26-11,17:45:12,REGULAR,5663758,2485984,1035.0,577.0,17
4900,A034,R170,03-06-01,05-27-11,01:00:00,REGULAR,5664875,2486467,1117.0,483.0,1
4901,A034,R170,03-06-01,05-27-11,05:00:00,REGULAR,5664929,2486478,54.0,11.0,5
4902,A034,R170,03-06-01,05-27-11,11:23:11,REGULAR,5665258,2486890,329.0,412.0,11
4903,A034,R170,03-06-01,05-27-11,13:18:27,REGULAR,5665531,2487067,273.0,177.0,13
4904,A034,R170,03-06-02,05-21-11,01:00:00,REGULAR,2673420,3823268,-2992111.0,1336201.0,1
4905,A034,R170,03-06-02,05-21-11,05:00:00,REGULAR,2673530,3823351,110.0,83.0,5
4906,A034,R170,03-06-02,05-21-11,09:00:00,REGULAR,2673581,3823668,51.0,317.0,9
4907,A034,R170,03-06-02,05-21-11,13:00:00,REGULAR,2674020,3824381,439.0,713.0,13
4908,A034,R170,03-06-02,05-22-11,01:00:00,REGULAR,2676407,3825979,2387.0,1598.0,1
4909,A034,R170,03-06-02,05-22-11,05:00:00,REGULAR,2676515,3826047,108.0,68.0,5
4910,A034,R170,03-06-02,05-22-11,09:00:00,REGULAR,2676552,3826221,37.0,174.0,9
4911,A034,R170,03-06-02,05-22-11,13:00:00,REGULAR,2676716,3826706,164.0,485.0,13
4912,A034,R170,03-06-02,05-22-11,17:00:00,REGULAR,2677159,3827358,443.0,652.0,17
4913,A034,R170,03-06-02,05-22-11,21:00:00,REGULAR,2677608,3827817,449.0,459.0,21
4914,A034,R170,03-06-02,05-23-11,01:00:00,REGULAR,2677834,3827960,226.0,143.0,1
4915,A034,R170,03-06-02,05-23-11,05:00:00,REGULAR,2677851,3827973,17.0,13.0,5
4916,A034,R170,03-06-02,05-23-11,09:00:00,REGULAR,2677916,3828748,65.0,775.0,9
4917,A034,R170,03-06-02,05-23-11,13:00:00,REGULAR,2678233,3829662,317.0,914.0,13
4918,A034,R170,03-06-02,05-23-11,17:00:00,REGULAR,2678900,3830307,667.0,645.0,17
4919,A034,R170,03-06-02,05-23-11,21:00:00,REGULAR,2679856,3830796,956.0,489.0,21
4920,A034,R170,03-06-02,05-24-11,01:00:00,REGULAR,2680194,3830943,338.0,147.0,1
4921,A034,R170,03-06-02,05-24-11,05:00:00,REGULAR,2680215,3830964,21.0,21.0,5
4922,A034,R170,03-06-02,05-24-11,09:00:00,REGULAR,2680309,3831844,94.0,880.0,9
4923,A034,R170,03-06-02,05-24-11,13:00:00,REGULAR,2680628,3832751,319.0,907.0,13
4924,A034,R170,03-06-02,05-24-11,17:00:00,REGULAR,2681339,3833537,711.0,786.0,17
4925,A034,R170,03-06-02,05-24-11,21:00:00,REGULAR,2682419,3834144,1080.0,607.0,21
4926,A034,R170,03-06-02,05-25-11,01:00:00,REGULAR,2682862,3834301,443.0,157.0,1
4927,A034,R170,03-06-02,05-25-11,05:00:00,REGULAR,2682898,3834347,36.0,46.0,5
4928,A034,R170,03-06-02,05-25-11,09:00:00,REGULAR,2682978,3835274,80.0,927.0,9
4929,A034,R170,03-06-02,05-25-11,13:00:00,REGULAR,2683345,3836372,367.0,1098.0,13
4930,A034,R170,03-06-02,05-25-11,17:00:00,REGULAR,2684144,3837086,799.0,714.0,17
4931,A034,R170,03-06-02,05-25-11,21:00:00,REGULAR,2685247,3837718,1103.0,632.0,21
